,RF,LGBM,XGB,DT,kNN,lasso,PLS,MLR
634,0.0023429719230579626,0.008097944745177582,0.0096783602283953,0.04806725104181636,0.007716625952004591,0.0016351466998611452,0.021608724129650286,0.020573742169512466
635,0.0008456996552796414,0.021778871140374315,0.0027458930061815545,0.0,0.060353499065957716,0.006381241374140145,0.0654741847904621,0.06300954014015733
636,0.0031026689048774536,0.000423177704383243,0.00845804453358634,8.326672684688674e-17,0.008377640465584146,0.04663420539929497,0.08926955196347572,0.09011288666113809
637,0.0039659364670960595,0.0016817513685975227,0.007413264517640905,0.0,0.16187670642333668,0.014154380523339338,0.09264767868715754,0.09427807837563452
638,0.024371964164809357,0.03040283689101818,0.02642165512309058,8.326672684688674e-17,0.09336111510274464,0.08431235239002483,0.07767248120952291,0.07870607174121658
639,0.0026880028351693452,0.0022493627019306295,0.0061418527410982415,0.0,0.004411553384106898,0.003392414822127987,0.08774837771272198,0.08831719981960023
640,0.012154788645065417,0.0017153316894849557,0.005830269460534887,8.326672684688674e-17,2.7755575615628914e-17,0.035002562413809835,0.012088502850960775,0.013583593741351097
641,0.0013864441082015733,0.005178105086498519,0.0049222224997041986,0.0,0.015706279637879017,0.022375080206903708,0.001281533198894902,0.0009727670348943507
642,0.0008856352574516668,0.025664778225307924,0.027077872459745245,0.042822244575370025,0.009326052593763484,0.019134833900031734,0.00520019770614219,0.006067881733571645
643,0.005016817866633716,0.005936628139977113,0.013726707701539831,0.0,0.008018393447334404,0.025744395218367244,0.0016222588363362933,0.00013889408518968915
644,0.005860989216752155,0.037535742818743986,0.010225203041887121,0.0,0.01666906164678833,0.021038017866414738,0.0079186220622528,0.009995530076373743
645,0.0038312982093437753,0.0016717560260749997,0.004970621471261816,0.0,0.0035637304210375254,0.014281739817105066,0.016639404328919166,0.015140585022865388
646,0.0008254237170826628,0.0003389653169174056,0.007550675268316431,8.326672684688674e-17,0.0023135507975283742,0.04880957857463947,0.0667236581298189,0.06817905710467818
647,0.00028535218063782675,0.009900942420020098,0.0003935658977983758,0.0,0.0024285098433682872,0.034327744949245176,0.06811738552247316,0.06827293011864607
648,0.0019612442968899024,0.0013311161709855523,0.00968446194663064,8.326672684688674e-17,0.012142549216841492,0.04832419266687771,0.05902110360337878,0.05994277840959113
649,0.0055593602871328585,0.004448245773250564,0.00897163509860055,8.326672684688674e-17,0.00609282942951575,0.017540452533479967,0.05513115297037911,0.056824975543178016
650,0.0038106480844131707,0.021445695436641266,0.007288563842916651,8.326672684688674e-17,0.0262394022129617,0.07384134283093857,0.01965773096320092,0.018412899179544417
651,0.00015722213772295657,0.0022185165539962137,0.028757814164304896,0.009237780469279255,0.008650668199453981,0.002387828901958655,0.022422223846731953,0.021563522341602415
652,0.010478121778830257,0.01138665427648819,0.017463404531622095,0.03308665038080183,0.011265986492312113,0.01427882966615257,0.051623897408464015,0.04930363659514453
653,0.013104086353778271,0.00976999504268361,0.012621346707487269,0.009237780469279255,2.7755575615628914e-17,0.015207600710427371,0.015643584673556976,0.014790225359899378
654,0.006690309844831738,0.03398958523598601,0.005458664302682714,0.009237780469279255,2.7755575615628914e-17,0.02441090502592813,0.0337543568325267,0.032388686033315295
655,0.00011751672191295803,0.013200625919740167,0.0014996862365247443,8.326672684688674e-17,0.025003592470182523,0.006371213715595514,0.07190280834980343,0.07308901682035757
656,0.0015438978622098476,0.0023064931650036147,0.013685193066453771,8.326672684688674e-17,0.0014226181922690206,0.016161030898191653,0.05798002262255057,0.05939934668614438
657,0.005878081656732537,0.01852346114777252,0.00125097871289237,8.326672684688674e-17,0.28235378646357234,0.010796441560165071,0.05272598468767996,0.053599771072050814
658,3.062580830703876e-05,0.0009986784084426437,0.021302472953653173,8.326672684688674e-17,0.18001149590458398,0.00724850921862219,0.04050450159057736,0.041605606423788924
659,0.003302485131026378,0.0010922082147591383,0.002308059330129786,0.003951717200747218,0.18968242563586724,0.0010335705132832884,0.0429907919030528,0.04487782246122607
660,0.005441026552403028,0.01680790401378847,0.003247033958291845,8.326672684688674e-17,0.23274895818364705,0.042275811421304765,0.021352836365573294,0.022764112640700676
661,0.00035005015202529965,0.00013586750433627892,0.0008494293643476203,2.7755575615628914e-17,0.20293145566891788,0.14065987523491735,0.03869224912469697,0.03885658458891959
662,0.0005656048787886225,0.0019579259053778275,0.0055148714827059075,2.7755575615628914e-17,2.7755575615628914e-17,0.017340060730256956,0.0013204959955146478,0.0016357468712958623
663,0.00044329731635836533,0.005574046070862315,0.00045715629591958074,0.001954303779278632,2.7755575615628914e-17,0.0003136981448213505,0.019558275697282884,0.019126139865393965
664,0.00279737952269124,0.0027330402297698064,0.0055243706656934455,0.0,0.016956459261388113,0.0007508384449020356,0.043729716275093644,0.042438405638766274
665,0.0005555542854915052,0.001211662580366757,0.005577538008833094,0.042822244575370025,0.026555539589021376,0.010282118365046278,0.04725993622388844,0.04649947837113422
666,0.0034149590091545057,0.0028884806989922795,0.007300298814630346,0.0,0.020951286104325353,0.012995298363759511,0.03248014423138795,0.03140218910823431
667,0.004935278800488607,0.02167066818446242,0.0068635159777162835,0.0,0.034732001724385675,0.004199623347375614,0.04743499712778837,0.045876768145880736
668,0.004777422691867705,0.13344364068946102,0.08561343478820743,0.10386230460953844,0.04217559994252047,0.08817628913913683,0.044303223810582715,0.04338179629901881
