,Formula label,Helper_lipid,P_charged_centers,N_charged_centers,cLogP,cTPSA,Hbond_D,Hbond_A,Total_Carbon_Tails,Double_bonds,NP_ratio,Dlin-MC3_Helper lipid_ratio,Dlin-MC3+Helper lipid percentage,Chol_DMG-PEG_ratio,RLU_B16,Exp_B16
1029,1030,DDAB,1,0,12.73,0.0,0,0,36,0,4,200,80,10,3.725702880414813,41.500392308747934
1030,1031,DDAB,1,0,12.73,0.0,0,0,36,0,8,200,80,10,3.4343107393317647,31.01003120287951
1031,1032,DDAB,1,0,12.73,0.0,0,0,36,0,12,200,80,10,4.930936288200425,138.50913611768254
1032,1033,DDAB,1,0,12.73,0.0,0,0,36,0,4,100,20,10,2.6389732352794555,13.998822728800372
1033,1034,DDAB,1,0,12.73,0.0,0,0,36,0,8,100,20,10,2.5650388426503046,13.001163359504929
1034,1035,DDAB,1,0,12.73,0.0,0,0,36,0,12,100,20,10,2.707904251597284,14.997810917177775
1035,1036,DDAB,1,0,12.73,0.0,0,0,36,0,4,100,40,10,3.157178698728366,23.504189896560142
1036,1037,DDAB,1,0,12.73,0.0,0,0,36,0,8,100,40,10,3.6633416783292767,38.99142219924015
1037,1038,DDAB,1,0,12.73,0.0,0,0,36,0,12,100,40,10,3.5697636779217086,35.50820078821049
1038,1039,DDAB,1,0,12.73,0.0,0,0,36,0,4,100,60,10,2.890175541218196,17.99646844628277
1039,1040,DDAB,1,0,12.73,0.0,0,0,36,0,8,100,60,10,3.9701295586018484,52.991395886114645
1040,1041,DDAB,1,0,12.73,0.0,0,0,36,0,12,100,60,10,5.433653406151573,228.98429173356865
1041,1042,DDAB,1,0,12.73,0.0,0,0,36,0,4,100,80,10,4.060276659574407,57.9903524460855
1042,1043,DDAB,1,0,12.73,0.0,0,0,36,0,8,100,80,10,4.980202497198613,145.503842791163
1043,1044,DDAB,1,0,12.73,0.0,0,0,36,0,12,100,80,10,5.977673926510964,394.5216137578392
1044,1045,DDAB,1,0,12.73,0.0,0,0,36,0,4,50,20,10,2.602751143451792,13.500829708595866
1045,1046,DDAB,1,0,12.73,0.0,0,0,36,0,8,50,20,10,2.4848821211989405,11.999705660541164
1046,1047,DDAB,1,0,12.73,0.0,0,0,36,0,12,50,20,10,2.602751143451792,13.500829708595866
1047,1048,DDAB,1,0,12.73,0.0,0,0,36,0,4,50,40,10,3.33196553882205,27.993309601550315
1048,1049,DDAB,1,0,12.73,0.0,0,0,36,0,8,50,40,10,3.9418288590937713,51.51272472010555
1049,1050,DDAB,1,0,12.73,0.0,0,0,36,0,12,50,40,10,5.22055828334874,185.03745857179763
1050,1051,DDAB,1,0,12.73,0.0,0,0,36,0,4,50,60,10,3.2769203601385932,26.494054786377255
1051,1052,DDAB,1,0,12.73,0.0,0,0,36,0,8,50,60,10,4.369354830091417,78.99265157411662
1052,1053,DDAB,1,0,12.73,0.0,0,0,36,0,12,50,60,10,4.554188930993927,95.0296483678605
1053,1054,DDAB,1,0,12.73,0.0,0,0,36,0,4,50,80,10,3.401375873923419,30.00535524575865
1054,1055,DDAB,1,0,12.73,0.0,0,0,36,0,8,50,80,10,4.53274174762904,93.01323060728215
1055,1056,DDAB,1,0,12.73,0.0,0,0,36,0,12,50,80,10,5.44417554213743,231.40641620418717
1056,1057,DDAB,1,0,12.73,0.0,0,0,36,0,4,10,20,10,2.525670504695033,12.499273275960652
1057,1058,DDAB,1,0,12.73,0.0,0,0,36,0,8,10,20,10,2.5650388426503046,13.001163359504929
1058,1059,DDAB,1,0,12.73,0.0,0,0,36,0,12,10,20,10,2.5650388426503046,13.001163359504929
1059,1060,DDAB,1,0,12.73,0.0,0,0,36,0,4,10,40,10,3.8715286485800133,48.01572918485793
1060,1061,DDAB,1,0,12.73,0.0,0,0,36,0,8,10,40,10,5.043674198729491,155.0386124892226
1061,1062,DDAB,1,0,12.73,0.0,0,0,36,0,12,10,40,10,5.285948542405414,197.54147107112755
1062,1063,DDAB,1,0,12.73,0.0,0,0,36,0,4,10,60,10,4.966240629319686,143.4864533956711
1063,1064,DDAB,1,0,12.73,0.0,0,0,36,0,8,10,60,10,5.575627499793503,263.91511036598456
1064,1065,DDAB,1,0,12.73,0.0,0,0,36,0,12,10,60,10,4.735841844766113,113.95935443397325
1065,1066,DDAB,1,0,12.73,0.0,0,0,36,0,4,10,80,10,5.370628513137436,214.99795428683365
1066,1067,DDAB,1,0,12.73,0.0,0,0,36,0,8,10,80,10,6.001072656023347,403.86176599183193
1067,1068,DDAB,1,0,12.73,0.0,0,0,36,0,12,10,80,10,5.0175040469197745,151.03385952151402
1068,1069,DDAB,1,0,12.73,0.0,0,0,36,0,4,1,20,10,4.673090848142047,107.02803913693336
1069,1070,DDAB,1,0,12.73,0.0,0,0,36,0,8,1,20,10,3.860460563087754,47.487217192550425
1070,1071,DDAB,1,0,12.73,0.0,0,0,36,0,12,1,20,10,3.0910933727360477,22.001120254831193
1071,1072,DDAB,1,0,12.73,0.0,0,0,36,0,4,1,40,10,4.700325652454673,109.98298284927229
1072,1073,DDAB,1,0,12.73,0.0,0,0,36,0,8,1,40,10,4.158896544087842,64.00086149240104
1073,1074,DDAB,1,0,12.73,0.0,0,0,36,0,12,1,40,10,4.317152488292973,74.97483233043855
1074,1075,DDAB,1,0,12.73,0.0,0,0,36,0,4,1,60,10,3.33196553882205,27.993309601550315
1075,1076,DDAB,1,0,12.73,0.0,0,0,36,0,8,1,60,10,3.5554367595855143,35.00310457104625
1076,1077,DDAB,1,0,12.73,0.0,0,0,36,0,12,1,60,10,4.38859637218298,80.52730924577533
1077,1078,DDAB,1,0,12.73,0.0,0,0,36,0,4,1,80,10,3.8502122242353036,47.00303735682629
1078,1079,DDAB,1,0,12.73,0.0,0,0,36,0,8,1,80,10,3.401375873923419,30.00535524575865
1079,1080,DDAB,1,0,12.73,0.0,0,0,36,0,12,1,80,10,3.9418288590937713,51.51272472010555
