Formula label,Ionizable_Lipid,Helper_lipid,P_charged_centers,N_charged_centers,cLogP,cTPSA,Hbond_D,Hbond_A,Total_Carbon_Tails,Double_bonds,NP_ratio,Helper_MW,Dlin-MC3_Helper lipid_ratio,Dlin-MC3+Helper lipid percentage,Chol_DMG-PEG_ratio,wt_Helper,wt_Dlin,wt_Chol,wt_DMG,wt_pDNA,Size,Zeta,RLU_HepG2,RLU_N2a,RLU_ARPE19,RLU_HEK293,RLU_B16,RLU_PC3
645,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,12,790.1,10,60,100,7.545636692,61.31910113,26.80923449,1.739670744,2.586356942,#N/A,#N/A,4.745,4.304,4.595,9.781,7.017,1.792
646,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,4,790.1,10,80,100,8.640406614,70.21567413,11.51208456,0.747027548,8.884807156,#N/A,#N/A,4.357,3.466,3.912,7.289,6.266,1.386
647,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,8,790.1,10,80,100,9.042092871,73.47995006,12.04727304,0.781756319,4.648927709,#N/A,#N/A,3.45,2.996,3.871,9.994,6.318,1.609
648,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,12,790.1,10,80,100,9.184418531,74.6365498,12.23690128,0.794061433,3.148068956,#N/A,#N/A,1.386,2.996,4.025,9.151,5.056,0.693
649,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,4,790.1,1,20,100,16.54827843,13.44784542,64.14013986,4.162100373,1.70163592,394.3,-7.95,1.792,8.461,6.286,3.584,3.114,1.099
650,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,8,790.1,1,20,100,16.69028235,13.56324394,64.69053858,4.197816146,0.85811899,254.7,-4.996666667,1.253,7.442,5.464,4.864,2.862,1.386
651,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,12,790.1,1,20,100,16.73816012,13.60215149,64.87610999,4.20985801,0.573720395,308.6333333,1.496666667,0.693,7.786,5.811,5.384,2.14,1.099
652,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,4,790.1,1,40,100,28.87447365,23.46464377,41.96840142,2.723360123,2.969121033,431.1,-12.68333333,2.485,8.054,5.73,3.664,2.862,1.386
653,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,8,790.1,1,40,100,29.30959228,23.81823996,42.60083662,2.764399304,1.506931831,161.8333333,-0.225866667,3.784,7.532,5.342,5.619,4.741,0.693
654,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,12,790.1,1,40,100,29.45756074,23.93848551,42.81590546,2.778355277,1.009693016,234.1666667,1.199666667,5.139,6.976,6.219,7.373,6.017,1.386
655,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,4,790.1,1,60,100,38.41159501,31.2149203,24.81350842,1.610166627,3.949809649,227.1333333,1.106666667,0.916,7.727,4.5,4.025,1.609,1.099
656,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,8,790.1,1,60,100,39.18547076,31.84380514,25.31342446,1.642606543,2.014693096,191.0333333,1.159666667,1.386,6.852,5.438,6.47,2.708,2.197
657,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,12,790.1,1,60,100,39.45040563,32.05910265,25.48456975,1.653712285,1.352209689,#N/A,#N/A,1.386,6.902,6.109,6.588,2.674,1.609
658,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,4,790.1,1,80,100,46.01006356,37.38976386,11.14576633,0.723256892,4.731149357,#N/A,#N/A,0.693,1.792,1.099,3.401,2.351,0.693
659,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,8,790.1,1,80,100,47.12483677,38.29567669,11.41581598,0.74078061,2.42288995,#N/A,#N/A,1.504,4.454,3.555,7.18,3.761,2.197
660,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,12,790.1,1,80,100,47.5085299,38.60748229,11.50876421,0.746812089,1.628411506,#N/A,#N/A,1.504,5.303,5.278,8.184,4.052,2.303
661,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,4,790.1,200,20,10,0.129224926,21.00275073,46.21874268,29.99167862,2.657603053,#N/A,#N/A,0.916,2.079,1.386,4.677,0.693,0.693
662,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,8,790.1,200,20,10,0.130965194,21.28559403,46.84116884,30.39557549,1.34669645,#N/A,#N/A,1.253,2.079,1.386,6.24,1.253,1.386
663,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,12,790.1,200,20,10,0.131555746,21.38157567,47.05238645,30.53263613,0.901846009,#N/A,#N/A,0.405,2.197,1.609,5.956,1.504,0.693
664,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,4,790.1,200,40,10,0.246760857,40.10570489,33.09629435,21.47642636,5.07481354,#N/A,#N/A,0.916,2.833,1.946,7.545,2.565,1.099
665,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,8,790.1,200,40,10,0.253185195,41.14984381,33.95794556,22.03555811,2.603467326,#N/A,#N/A,0.405,2.944,2.398,7.316,1.872,1.099
666,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,12,790.1,200,40,10,0.255401627,41.51007758,34.25522005,22.22846168,1.750839058,#N/A,#N/A,0.916,2.773,2.303,6.856,1.946,1.099
667,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,4,790.1,200,60,10,0.354125151,57.55547693,21.10947127,13.69808959,7.282837054,#N/A,#N/A,0.693,3.871,1.946,7.295,2.015,1.609
668,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,8,790.1,200,60,10,0.367507642,59.73051497,21.90720426,14.21574434,3.779028781,#N/A,#N/A,0.693,3.714,2.303,8.427,3.314,1.792
669,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,12,790.1,200,60,10,0.372196108,60.49252495,22.18668466,14.39710121,2.551493073,#N/A,#N/A,1.099,4.357,2.708,8.624,3.912,2.485
670,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,4,790.1,200,80,10,0.452583435,73.55776733,10.116971,6.564976138,9.3077021,#N/A,#N/A,0.916,2.639,1.792,3.761,1.946,0.693
671,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,8,790.1,200,80,10,0.474674058,77.14812621,10.61078094,6.885413003,4.881005789,#N/A,#N/A,1.504,3.332,1.386,5.748,1.872,1.792
672,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,12,790.1,200,80,10,0.482524745,78.42408763,10.78627382,6.999291613,3.30782219,#N/A,#N/A,0.693,3.807,2.079,8.142,2.89,1.792
673,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,4,790.1,100,20,10,0.257142588,20.89651675,46.21374466,29.98843537,2.644160636,#N/A,#N/A,0.916,2.303,1.386,5.631,0.916,1.386
674,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,8,790.1,100,20,10,0.260587768,21.17648692,46.83291339,30.39021846,1.339793464,#N/A,#N/A,0.916,2.197,1.792,6.504,0.916,1.099
675,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,12,790.1,100,20,10,0.261756768,21.27148491,47.04300643,30.52654937,0.89720253,#N/A,#N/A,0.916,1.386,1.946,6.052,1.386,1.099
676,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,4,790.1,100,40,10,0.490977141,39.89892197,33.0894608,21.47199202,5.048648067,#N/A,#N/A,1.504,3.332,1.946,7.51,2.996,1.386
677,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,8,790.1,100,40,10,0.503691958,40.9321829,33.94637736,22.02805142,2.589696361,#N/A,#N/A,0.405,3.401,2.197,7.583,2.485,1.099
678,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,12,790.1,100,40,10,0.508077849,41.28859935,34.241965,22.21986039,1.741497406,#N/A,#N/A,0.693,4.234,2.485,6.84,2.197,1.099
679,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,4,790.1,100,60,10,0.704535307,57.25358047,21.10321686,13.69403106,7.244636298,#N/A,#N/A,0.916,2.89,1.099,7.318,2.079,1.099
680,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,8,790.1,100,60,10,0.731014996,59.4054343,21.89637316,14.20871596,3.758461585,#N/A,#N/A,1.609,4.71,3.178,8.445,3.157,1.946
681,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,12,790.1,100,60,10,0.740289495,60.1591201,22.17417579,14.38898411,2.537430507,#N/A,#N/A,1.386,4.771,2.079,8.604,3.839,2.303
682,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,4,790.1,100,80,10,0.900344819,73.16590669,10.11314041,6.562490442,9.258117641,#N/A,#N/A,0.693,2.708,1.609,4.103,1.386,0.693
683,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,8,790.1,100,80,10,0.944045228,76.71719056,10.60400609,6.881016755,4.853741363,#N/A,#N/A,1.386,3.584,1.099,6.481,1.609,1.609
684,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,12,790.1,100,80,10,0.959570247,77.97882065,10.77839117,6.994176501,3.28904143,#N/A,#N/A,0.916,4.369,1.792,8.605,3.258,2.079
685,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,4,790.1,50,20,10,0.50913467,20.68724057,46.20389878,29.98204631,2.617679675,#N/A,#N/A,0.405,2.303,2.303,5.727,1.099,1.099
686,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,8,790.1,50,20,10,0.515886802,20.96159427,46.8166538,30.3796675,1.326197641,#N/A,#N/A,0.405,2.197,1.099,6.434,1.099,0.693
687,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,12,790.1,50,20,10,0.518177487,21.05466978,47.02453321,30.51456196,0.88805756,#N/A,#N/A,0.916,1.792,1.609,5.79,1.099,1.386
688,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,4,790.1,50,40,10,0.971931822,39.49168781,33.07600294,21.46325912,4.997118305,#N/A,#N/A,1.099,2.485,1.946,7.458,2.442,0.693
689,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,8,790.1,50,40,10,0.99683842,40.50369663,33.92360426,22.01327378,2.562586902,#N/A,#N/A,0.693,3.85,1.386,7.696,1.872,0.693
690,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,12,790.1,50,40,10,1.005426731,40.85265826,34.21587477,22.20293025,1.723109998,#N/A,#N/A,0.916,4.025,2.197,6.835,2.015,1.099
691,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,4,790.1,50,60,10,1.394442046,56.65919014,21.09090285,13.68604041,7.169424552,#N/A,#N/A,0.916,3.434,1.386,7.045,2.351,0.693
692,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,8,790.1,50,60,10,1.446287283,58.76577406,21.87506084,14.19488624,3.717991577,#N/A,#N/A,2.015,3.932,2.079,8.738,3.784,2.303
693,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,12,790.1,50,60,10,1.464436492,59.50321557,22.14956719,14.37301541,2.509765339,#N/A,#N/A,1.872,4.205,2.833,9.34,4.205,2.833
694,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,4,790.1,50,80,10,1.781706445,72.39457859,10.10560039,6.557597666,9.160516906,#N/A,#N/A,1.099,3.135,1.946,5.007,2.015,1.609
695,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,8,790.1,50,80,10,1.867230425,75.86960247,10.59068095,6.872369973,4.80011618,#N/A,#N/A,1.253,3.738,1.386,7.103,1.946,1.099
696,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,12,790.1,50,80,10,1.897592642,77.10328489,10.76289138,6.984118575,3.252112513,#N/A,#N/A,0.405,4.248,1.609,9.033,3.497,0.693
697,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,4,790.1,10,20,10,2.356845112,19.1527408,46.13170473,29.93519906,2.423510287,#N/A,#N/A,0.693,2.303,1.386,4.052,1.253,1.386
698,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,8,790.1,10,20,10,2.385754616,19.38767192,46.69756488,30.30238983,1.226618759,#N/A,#N/A,0.693,1.792,1.609,6.381,0.693,0.693
699,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,12,790.1,10,20,10,2.395549369,19.4672683,46.88928246,30.42679676,0.821103108,#N/A,#N/A,0.405,1.386,1.609,5.866,1.705,0.693
700,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,4,790.1,10,40,10,4.492807187,36.5104907,32.97748337,21.39932905,4.619889691,#N/A,#N/A,1.386,3.526,1.946,8.435,2.996,1.099
701,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,8,790.1,10,40,10,4.599042533,37.37380499,33.7572574,21.90533009,2.364564993,#N/A,#N/A,0.693,3.466,2.485,7.985,2.773,1.099
702,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,12,790.1,10,40,10,4.635579631,37.67072121,34.02544196,22.07935701,1.588900188,#N/A,#N/A,0.693,3.85,2.833,7.431,2.351,1.609
703,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,4,790.1,10,60,10,6.43754795,52.31429367,21.00088941,13.62763003,6.619638941,#N/A,#N/A,1.386,3.989,2.773,7.995,4.127,1.609
704,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,8,790.1,10,60,10,6.657912846,54.10507394,21.71977474,14.09411996,3.423118514,#N/A,#N/A,2.015,4.143,2.708,9.782,4.649,1.946
705,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,12,790.1,10,60,10,6.734759108,54.72955984,21.97046644,14.25679563,2.308418982,#N/A,#N/A,1.504,4.682,3.045,9.438,4.682,2.565
706,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,4,790.1,10,80,10,8.215645755,66.76388402,10.05055822,6.521880402,8.448031609,#N/A,#N/A,2.197,3.584,2.708,6.74,4.787,1.609
707,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,8,790.1,10,80,10,8.577981029,69.70837687,10.49381878,6.809515409,4.410307907,#N/A,#N/A,1.504,3.871,2.565,7.648,4.505,1.099
708,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,12,790.1,10,80,10,8.705967689,70.74845172,10.65039045,6.911115906,2.984074225,#N/A,#N/A,1.253,4.663,2.639,8.969,4.62,1.099
709,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,4,790.1,1,20,10,12.84747181,10.44041021,45.72181325,29.66921749,1.321087243,#N/A,#N/A,1.099,2.079,1.946,1.504,0.916,1.099
710,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,8,790.1,1,20,10,12.93289925,10.50983223,46.02583396,29.86649874,0.664935812,#N/A,#N/A,0.693,1.792,1.386,1.946,0.693,1.099
711,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,12,790.1,1,20,10,12.96162809,10.53317853,46.12807465,29.93284348,0.444275257,#N/A,#N/A,1.099,1.386,1.386,2.565,1.253,1.792
712,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,4,790.1,1,40,10,24.29524326,19.74336347,32.42338039,21.03976759,2.498245288,#N/A,#N/A,1.099,3.664,1.946,1.253,1.504,1.099
713,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,8,790.1,1,40,10,24.6025594,19.99310183,32.83351121,21.30590447,1.264923085,#N/A,#N/A,0.405,3.611,2.197,4.673,0.693,0.693
714,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,12,790.1,1,40,10,24.70673312,20.0777579,32.97253696,21.39611929,0.846852735,#N/A,#N/A,0.916,2.89,2.197,6.341,0.693,1.099
715,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,4,790.1,1,60,10,34.56023851,28.08514175,20.49893284,13.30190676,3.553780142,#N/A,#N/A,0.405,5.17,2.996,2.708,1.504,3.584
716,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,8,790.1,1,60,10,35.18544519,28.59321169,20.86976563,13.54254286,1.809034628,#N/A,#N/A,0.405,5.951,4.094,4.783,1.386,0.693
717,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,12,790.1,1,60,10,35.39890468,28.76667807,20.9963762,13.62470138,1.213339663,#N/A,#N/A,0,5.666,4.159,6.398,1.504,0.693
718,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,4,790.1,1,80,10,43.81675872,35.60738966,9.745991704,6.324244972,4.505614941,#N/A,#N/A,1.099,5.455,3.829,4.103,1.792,0.693
719,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,8,790.1,1,80,10,44.82661608,36.42804334,9.970610359,6.470001653,2.304728568,#N/A,#N/A,1.099,5.069,4.143,5.826,1.872,0.693
720,Dlin-MC3-DMA,DSPC,1,1,6.12,111,0,8,36,0,12,790.1,1,80,10,45.17365949,36.7100658,10.04780188,6.520091792,1.548381039,#N/A,#N/A,0.916,5.394,4.71,8.334,3.091,2.398
721,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,4,592.8,200,20,500,0.133773162,27.9445986,67.50948395,0.876147913,3.53599638,#N/A,#N/A,2.251,,,6.648,5.619,2.079
722,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,8,592.8,200,20,500,0.136180837,28.44755078,68.72453244,0.891916989,1.799818957,#N/A,#N/A,1.504,,,6.529,5.354,4.575
723,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,12,592.8,200,20,500,0.137002771,28.619249,69.13932668,0.897300249,1.207121304,#N/A,#N/A,1.609,,,8.589,4.63,2.773
724,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,4,592.8,200,40,500,0.233628266,48.80387068,44.21325082,0.573806007,6.175444228,#N/A,#N/A,0.916,,,7.189,2.603,1.386
725,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,8,592.8,200,40,500,0.241071896,50.35881082,45.62192921,0.59208804,3.186100029,#N/A,#N/A,1.386,,,7.819,3.045,1.609
726,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,12,592.8,200,40,500,0.243659643,50.8993792,46.11165032,0.598443712,2.146867131,#N/A,#N/A,1.946,,,7.85,2.485,1.609
727,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,4,592.8,200,60,500,0.311013775,64.96934773,26.15918256,0.33949768,8.220958252,#N/A,#N/A,1.253,,,7.271,1.609,1.609
728,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,8,592.8,200,60,500,0.324345947,67.75437726,27.28054361,0.354050867,4.286682307,#N/A,#N/A,1.705,,,9.292,2.079,1.609
729,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,12,592.8,200,60,500,0.32904769,68.73654977,27.67600441,0.359183215,2.899214916,#N/A,#N/A,1.872,,,8.123,2.197,1.609
730,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,4,592.8,200,80,500,0.372746907,77.86511516,11.75681976,0.152581719,9.852736457,#N/A,#N/A,1.253,,,4.7,1.504,1.946
731,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,8,592.8,200,80,500,0.392061289,81.89980093,12.3660152,0.160487946,5.181634631,#N/A,#N/A,1.253,,,3.784,1.253,0.693
732,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,12,592.8,200,80,500,0.398952035,83.33924601,12.58335639,0.163308631,3.515136938,#N/A,#N/A,1.253,,,4.304,1.386,1.386
733,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,4,592.8,100,20,500,0.266284137,27.81276603,67.52528207,0.876352943,3.519314822,#N/A,#N/A,1.099,,,6.429,4.916,0.693
734,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,8,592.8,100,20,500,0.271053755,28.31094161,68.73477869,0.892049966,1.791175972,#N/A,#N/A,1.253,,,7.37,5.499,1.609
735,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,12,592.8,100,20,500,0.272681825,28.48098983,69.14763061,0.897408019,1.201289719,#N/A,#N/A,1.099,,,8.234,4.466,2.996
736,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,4,592.8,100,40,500,0.465133433,48.58211788,44.23132361,0.574040558,6.147384525,#N/A,#N/A,0.916,,,5.974,2.303,0.693
737,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,8,592.8,100,40,500,0.479883577,50.12273655,45.63397146,0.592244326,3.171164088,#N/A,#N/A,0.916,,,7.55,1.872,1.946
738,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,12,592.8,100,40,500,0.485010403,50.65822166,46.12150095,0.598571555,2.136695431,#N/A,#N/A,1.253,,,5.533,1.872,1.386
739,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,4,592.8,100,60,500,0.619285058,64.68290079,26.17341928,0.339682447,8.184712416,#N/A,#N/A,0.916,,,6.838,1.253,0.693
740,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,8,592.8,100,60,500,0.645709803,67.44290469,27.29023282,0.354176615,4.266976068,#N/A,#N/A,1.609,,,7.306,1.386,1.386
741,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,12,592.8,100,60,500,0.65502641,68.41600285,27.68398922,0.359286843,2.885694679,#N/A,#N/A,0.916,,,8.516,1.705,0.693
742,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,4,592.8,100,80,500,0.74228715,77.53018657,11.76448908,0.152681252,9.810355949,#N/A,#N/A,1.386,,,2.833,1.253,1.609
743,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,8,592.8,100,80,500,0.780575782,81.5293461,12.37132457,0.160556852,5.158196703,#N/A,#N/A,1.099,,,4.431,1.504,1.099
744,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,12,592.8,100,80,500,0.794231794,82.95568524,12.58775835,0.163365761,3.498958862,#N/A,#N/A,1.099,,,4.956,0.916,0.693
745,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,4,592.8,50,20,500,0.527590312,27.55279766,67.5564353,0.876757254,3.486419476,#N/A,#N/A,1.386,,,6.623,4.19,1.386
746,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,8,592.8,50,20,500,0.536950485,28.04162194,68.75497879,0.892312126,1.774136661,#N/A,#N/A,1.253,,,7.476,5.136,1.609
747,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,12,592.8,50,20,500,0.540144787,28.20844071,69.16400008,0.897620464,1.189793964,#N/A,#N/A,1.253,,,7.608,4.883,1.609
748,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,4,592.8,50,40,500,0.921889189,48.14460336,44.26698092,0.574503324,6.092023209,#N/A,#N/A,1.253,,,7.21,2.14,3.555
749,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,8,592.8,50,40,500,0.95085226,49.65716641,45.65772038,0.592552543,3.141708407,#N/A,#N/A,0.916,,,5.645,1.504,1.609
750,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,12,592.8,50,40,500,0.960915312,50.18269776,46.14092482,0.598823641,2.116638475,#N/A,#N/A,1.099,,,7.383,2.351,0.693
751,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,4,592.8,50,60,500,1.22774398,64.11751828,26.20151941,0.340047134,8.113171201,#N/A,#N/A,1.253,,,7.584,1.792,1.099
752,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,8,592.8,50,60,500,1.27965425,66.82847247,27.30934642,0.354424674,4.228102185,#N/A,#N/A,0.693,,,7.339,1.872,0.693
753,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,12,592.8,50,60,500,1.297947094,67.78379518,27.69973749,0.359491226,2.859029013,#N/A,#N/A,1.386,,,7.87,1.099,0.693
754,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,4,592.8,50,80,500,1.471911754,76.86889962,11.77963148,0.152877773,9.726679376,#N/A,#N/A,0.405,,,3.219,0.693,1.099
755,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,8,592.8,50,80,500,1.547155165,80.79840028,12.3818005,0.16069281,5.111951241,#N/A,#N/A,1.705,,,5.781,1.386,1.386
756,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,12,592.8,50,80,500,1.573975451,82.19905889,12.59644182,0.163478456,3.467045384,#N/A,#N/A,1.504,,,4.256,1.386,0.693
757,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,4,592.8,10,20,500,2.454418251,25.63583444,67.78615402,0.879738577,3.24385471,#N/A,#N/A,0.693,,,8.336,3.277,4.025
758,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,8,592.8,10,20,500,2.494883448,26.05848412,68.90372235,0.894242542,1.648667545,#N/A,#N/A,1.609,,,7.637,3.597,4.248
759,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,12,592.8,10,20,500,2.50866999,26.20248139,69.28447925,0.89918406,1.105185307,#N/A,#N/A,0.693,,,7.949,4.401,2.565
760,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,4,592.8,10,40,500,4.299674364,44.90911037,44.53067268,0.577925554,5.682617025,#N/A,#N/A,0.693,,,8.598,1.386,1.609
761,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,8,592.8,10,40,500,4.425414029,46.22243228,45.83292756,0.594826408,2.924399731,#N/A,#N/A,1.792,,,6.691,1.253,1.386
762,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,12,592.8,10,40,500,4.468977619,46.67744396,46.28410497,0.600681854,1.968791599,#N/A,#N/A,1.253,,,6.434,2.526,2.398
763,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,4,592.8,10,60,500,5.737514588,59.92702101,26.40979164,0.342750121,7.582922641,#N/A,#N/A,1.253,,,6.865,1.253,1.099
764,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,8,592.8,10,60,500,5.96362305,62.28867191,27.45056936,0.356257486,3.940878193,#N/A,#N/A,1.386,,,7.857,1.792,1.386
765,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,12,592.8,10,60,500,6.043005546,63.11780383,27.81596716,0.360999672,2.662223794,#N/A,#N/A,1.099,,,8.291,1.792,2.565
766,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,4,592.8,10,80,500,6.889454751,71.95877121,11.89206548,0.154336957,9.105371604,#N/A,#N/A,2.015,,,4.494,1.099,0.693
767,Dlin-MC3-DMA,14PA,0,1,11.8502,119,2,8,28,0,8,592.8,10,80,500,7.218070837,75.39109069,12.45929818,0.161698586,4.769841708,#N/A,#N/A,2.89,,,7.24,1.253,1.099
